order_id,order_date,customer_id,order_value,payment_type,warehouse,order_status
ORD7145,2024-03-07,1057,67.04,Wallet,Hyderabad,Delivered
ORD7146,2024-05-01,2129,229.78,Wallet,Bangalore,Delivered
ORD7147,2024-02-21,2353,195.95,UPI,Delhi,Delivered
ORD7148,2024-03-18,1767,277.84,UPI,Delhi,Delivered
ORD7149,2024-03-02,4895,237.07,Wallet,Hyderabad,Delivered
ORD7150,2024-05-10,1682,62.43,UPI,Mumbai,Delivered
ORD7151,2024-04-17,4454,242.05,COD,Hyderabad,Delivered
ORD7152,2024-06-13,3008,196.1,COD,Hyderabad,Delivered
ORD7153,2024-03-28,4142,204.0,COD,Delhi,Cancelled
ORD7154,2024-04-28,2790,251.36,UPI,Bangalore,Delivered
ORD7155,2024-03-01,2477,176.41,Wallet,Delhi,Delivered
ORD7156,2024-04-07,1885,145.14,COD,Hyderabad,Delivered
ORD7157,2024-04-15,4906,194.63,Credit Card,Hyderabad,Delivered
ORD7158,2024-06-05,5492,96.41,COD,Mumbai,Delivered
ORD7159,2024-04-07,2538,62.95,Wallet,Mumbai,Cancelled
ORD7160,2024-02-01,3073,188.81,COD,Hyderabad,Delayed
ORD7161,2024-06-27,1312,77.82,Credit Card,Delhi,Delivered
ORD7162,2024-03-17,1810,33.18,COD,Mumbai,Delivered
ORD7163,2024-05-14,3235,10.16,COD,Bangalore,Delivered
ORD7164,2024-04-09,3857,186.41,Wallet,Bangalore,Delivered
ORD7165,2024-06-05,3763,115.02,COD,Hyderabad,Delivered
ORD7166,2024-02-20,3032,228.17,COD,Bangalore,Delivered
ORD7167,2024-02-05,2507,118.8,UPI,Bangalore,Delivered
ORD7168,2024-04-23,5545,150.94,Wallet,Mumbai,Delivered
ORD7169,2024-03-19,3570,128.05,Wallet,Mumbai,Delivered
ORD7170,2024-03-24,2894,198.67,Wallet,Delhi,Delayed
ORD7171,2024-02-02,3705,113.28,Wallet,Mumbai,Delayed
ORD7172,2024-03-22,1596,289.49,COD,Delhi,Delivered
ORD7173,2024-05-06,3147,281.48,Credit Card,Mumbai,Delivered
ORD7174,2024-06-10,1615,255.93,Credit Card,Hyderabad,Delivered
ORD7175,2024-02-16,1947,276.89,UPI,Delhi,Delayed
ORD7176,2024-06-07,5651,140.25,COD,Hyderabad,Cancelled
ORD7177,2024-06-18,5373,165.56,Wallet,Delhi,Delayed
ORD7178,2024-03-24,4764,225.21,Wallet,Bangalore,Delivered
ORD7179,2024-04-15,3013,211.88,Credit Card,Delhi,Delivered
ORD7180,2024-05-11,4697,268.3,UPI,Delhi,Delivered
ORD7181,2024-03-28,1490,217.74,COD,Delhi,Delivered
ORD7182,2024-02-20,5350,299.39,UPI,Delhi,Delivered
ORD7183,2024-03-15,3428,111.07,COD,Delhi,Delivered
ORD7184,2024-05-25,5987,251.57,UPI,Bangalore,Delivered
ORD7185,2024-05-12,1541,212.31,UPI,Delhi,Delivered
ORD7186,2024-02-29,2287,210.5,Wallet,Hyderabad,Delivered
ORD7187,2024-05-19,2633,104.49,Credit Card,Delhi,Delayed
ORD7188,2024-01-31,5920,237.82,Wallet,Delhi,Delivered
ORD7189,2024-01-28,3926,271.11,Credit Card,Hyderabad,Delayed
ORD7190,2024-06-24,2352,73.38,UPI,Mumbai,Delayed
ORD7191,2024-04-01,5376,191.39,COD,Mumbai,Delivered
ORD7192,2024-02-27,2298,123.72,Wallet,Bangalore,Delivered
ORD7193,2024-03-05,5868,296.97,COD,Delhi,Delivered
ORD7194,2024-04-30,4967,148.86,Wallet,Delhi,Delayed
ORD7195,2024-02-16,5423,76.21,Wallet,Mumbai,Delivered
ORD7196,2024-06-15,3258,120.74,Wallet,Delhi,Delayed
ORD7197,2024-05-13,5647,199.61,COD,Bangalore,Delivered
ORD7198,2024-04-12,3073,32.07,Wallet,Hyderabad,Delivered
ORD7199,2024-03-14,1701,185.04,Wallet,Delhi,Cancelled
ORD7200,2024-04-24,2919,280.06,Wallet,Hyderabad,Delivered
ORD7201,2024-04-14,3460,256.61,COD,Bangalore,Delivered
ORD7202,2024-05-08,5262,29.63,Wallet,Mumbai,Delivered
ORD7203,2024-04-27,5264,298.08,COD,Bangalore,Delivered
ORD7204,2024-06-10,5324,212.63,Credit Card,Bangalore,Delivered
ORD7205,2024-06-07,1366,57.06,Wallet,Bangalore,Delivered
ORD7206,2024-04-09,1527,13.6,UPI,Bangalore,Delivered
ORD7207,2024-03-28,5886,59.67,Credit Card,Hyderabad,Delayed
ORD7208,2024-01-02,4718,253.07,COD,Bangalore,Delivered
ORD7209,2024-06-28,4609,16.28,UPI,Bangalore,Delivered
ORD7210,2024-05-03,4935,77.61,COD,Bangalore,Delivered
ORD7211,2024-03-31,5619,229.62,COD,Bangalore,Delivered
ORD7212,2024-03-30,3153,179.97,Wallet,Hyderabad,Delivered
ORD7213,2024-04-16,2908,236.99,UPI,Bangalore,Delivered
ORD7214,2024-06-26,4012,226.38,COD,Mumbai,Delivered
ORD7215,2024-06-23,5228,24.67,Credit Card,Bangalore,Delivered
ORD7216,2024-05-12,4022,268.83,Wallet,Bangalore,Cancelled
ORD7217,2024-01-14,4483,75.84,Credit Card,Delhi,Delivered
ORD7218,2024-06-12,3720,170.48,Credit Card,Delhi,Delivered
ORD7219,2024-01-28,2770,196.84,Wallet,Delhi,Delivered
ORD7220,2024-01-14,5113,58.9,COD,Bangalore,Delayed
ORD7221,2024-01-07,2777,293.11,Credit Card,Mumbai,Delivered
ORD7222,2024-04-24,5212,151.57,COD,Mumbai,Delayed
ORD7223,2024-05-13,1797,26.72,COD,Delhi,Delivered
ORD7224,2024-01-22,4215,281.81,Wallet,Delhi,Delivered
ORD7225,2024-01-31,4788,180.02,Credit Card,Bangalore,Delivered
ORD7226,2024-03-28,3976,212.77,Credit Card,Mumbai,Delayed
ORD7227,2024-06-20,4737,162.3,Wallet,Mumbai,Delivered
ORD7228,2024-03-02,2711,252.07,COD,Delhi,Delivered
ORD7229,2024-03-23,1752,19.61,COD,Mumbai,Delivered
ORD7230,2024-01-29,3469,87.83,Wallet,Delhi,Delivered
ORD7231,2024-06-17,4969,146.2,COD,Delhi,Delivered
ORD7232,2024-05-27,2392,32.22,COD,Hyderabad,Delivered
ORD7233,2024-03-20,3605,214.71,Credit Card,Hyderabad,Delivered
ORD7234,2024-02-13,1677,124.16,COD,Bangalore,Cancelled
ORD7235,2024-02-12,1105,89.07,COD,Delhi,Delivered
ORD7236,2024-01-12,4287,10.98,COD,Bangalore,Delivered
ORD7237,2024-02-22,5753,218.75,COD,Hyderabad,Delivered
ORD7238,2024-05-03,2946,251.8,Wallet,Mumbai,Delayed
ORD7239,2024-02-02,2095,124.56,Wallet,Hyderabad,Delivered
ORD7240,2024-01-10,2782,173.62,Wallet,Hyderabad,Delivered
ORD7241,2024-04-24,5541,76.03,COD,Hyderabad,Delivered
ORD7242,2024-02-29,4257,190.44,Wallet,Mumbai,Delivered
ORD7243,2024-01-02,2997,13.52,UPI,Hyderabad,Delivered
ORD7244,2024-06-17,5869,151.71,UPI,Delhi,Delivered
ORD7245,2024-04-18,2561,196.82,UPI,Delhi,Delivered
ORD7246,2024-06-15,5006,276.28,Credit Card,Hyderabad,Delayed
ORD7247,2024-01-21,2675,120.59,COD,Bangalore,Delayed
ORD7248,2024-06-08,2122,231.91,Credit Card,Bangalore,Delivered
ORD7249,2024-04-28,4981,183.33,Wallet,Mumbai,Delivered
ORD7250,2024-03-05,2301,278.83,COD,Mumbai,Delayed
ORD7251,2024-05-18,1943,125.53,UPI,Delhi,Delayed
ORD7252,2024-06-16,5550,102.54,COD,Delhi,Delivered
ORD7253,2024-05-27,1945,267.27,Credit Card,Hyderabad,Delivered
ORD7254,2024-03-22,1600,24.28,Wallet,Bangalore,Delayed
ORD7255,2024-06-02,3700,49.55,Wallet,Delhi,Delivered
ORD7256,2024-06-25,5820,33.9,Credit Card,Bangalore,Delayed
ORD7257,2024-01-27,2417,254.5,COD,Mumbai,Delivered
ORD7258,2024-01-09,2524,13.08,Credit Card,Mumbai,Delivered
ORD7259,2024-04-30,4766,259.88,Wallet,Hyderabad,Delivered
ORD7260,2024-05-08,1250,140.87,UPI,Hyderabad,Delivered
ORD7261,2024-02-08,2544,11.17,Wallet,Delhi,Delivered
ORD7262,2024-01-03,1078,126.48,Wallet,Bangalore,Delayed
ORD7263,2024-02-23,4123,64.17,COD,Delhi,Delivered
ORD7264,2024-06-21,1897,191.08,UPI,Delhi,Delivered
ORD7265,2024-03-06,5876,207.01,Wallet,Bangalore,Delivered
ORD7266,2024-06-27,1225,151.38,UPI,Delhi,Delivered
ORD7267,2024-01-04,2209,21.75,Credit Card,Hyderabad,Delivered
ORD7268,2024-02-21,5898,200.28,COD,Bangalore,Delayed
ORD7269,2024-06-03,5837,254.19,UPI,Bangalore,Delivered
ORD7270,2024-05-01,3178,218.89,UPI,Delhi,Delivered
ORD7271,2024-03-20,3679,250.69,COD,Bangalore,Cancelled
ORD7272,2024-04-07,3885,68.15,Credit Card,Hyderabad,Delivered
ORD7273,2024-04-16,3806,267.78,UPI,Hyderabad,Delayed
ORD7274,2024-03-09,1703,103.44,COD,Mumbai,Delayed
ORD7275,2024-05-06,3544,13.89,Wallet,Mumbai,Delivered
ORD7276,2024-02-28,3370,254.58,COD,Mumbai,Delivered
ORD7277,2024-03-30,4281,283.13,Wallet,Mumbai,Cancelled
ORD7278,2024-03-02,5710,200.11,UPI,Delhi,Delivered
ORD7279,2024-01-17,1328,77.12,UPI,Mumbai,Delivered
ORD7280,2024-06-21,5228,83.01,UPI,Mumbai,Delivered
ORD7281,2024-01-28,5930,145.31,Credit Card,Mumbai,Delivered
ORD7282,2024-05-26,1120,270.37,Credit Card,Mumbai,Delayed
ORD7283,2024-06-04,1964,53.38,Wallet,Delhi,Delayed
ORD7284,2024-03-13,5224,249.53,COD,Mumbai,Delayed
ORD7285,2024-04-04,4675,94.48,Wallet,Bangalore,Delayed
ORD7286,2024-05-07,3076,244.49,COD,Hyderabad,Delivered
ORD7287,2024-05-05,1332,276.88,UPI,Bangalore,Delivered
ORD7288,2024-01-24,4368,133.97,COD,Delhi,Delivered
ORD7289,2024-01-04,2316,115.86,Credit Card,Delhi,Delivered
ORD7290,2024-01-04,2196,242.64,COD,Delhi,Delayed
ORD7291,2024-01-23,4170,163.55,COD,Hyderabad,Delivered
ORD7292,2024-01-05,2429,208.49,UPI,Mumbai,Delayed
ORD7293,2024-04-13,1355,190.62,UPI,Delhi,Delivered
ORD7294,2024-05-23,5234,54.34,Credit Card,Mumbai,Delayed
ORD7295,2024-02-09,2526,254.99,COD,Delhi,Delivered
ORD7296,2024-03-15,4897,66.77,COD,Hyderabad,Delivered
ORD7297,2024-02-26,1028,280.36,COD,Bangalore,Delivered
ORD7298,2024-05-13,2013,82.67,UPI,Bangalore,Delivered
ORD7299,2024-05-23,3702,222.83,Credit Card,Hyderabad,Delivered
ORD7300,2024-02-07,1827,92.55,COD,Mumbai,Delayed
ORD7301,2024-06-03,5446,102.16,COD,Delhi,Delivered
ORD7302,2024-02-23,3024,99.9,COD,Bangalore,Delivered
ORD7303,2024-01-29,1298,226.89,COD,Hyderabad,Delivered
ORD7304,2024-01-11,2865,171.48,Credit Card,Mumbai,Delivered
ORD7305,2024-05-17,5016,266.06,Credit Card,Bangalore,Delivered
ORD7306,2024-06-24,3111,99.14,Credit Card,Hyderabad,Delivered
ORD7307,2024-05-13,1754,210.68,UPI,Delhi,Delivered
ORD7308,2024-01-03,1769,228.36,COD,Hyderabad,Delayed
ORD7309,2024-04-23,4735,53.93,COD,Mumbai,Delivered
ORD7310,2024-06-01,2238,126.17,COD,Bangalore,Delivered
ORD7311,2024-02-07,5929,150.02,COD,Delhi,Delivered
ORD7312,2024-03-20,3213,113.15,Wallet,Mumbai,Delivered
ORD7313,2024-03-12,2906,103.41,Credit Card,Hyderabad,Delayed
ORD7314,2024-04-12,2564,209.06,Wallet,Bangalore,Delivered
ORD7315,2024-06-20,2218,72.6,Wallet,Bangalore,Delivered
ORD7316,2024-03-24,5601,215.72,UPI,Mumbai,Delivered
ORD7317,2024-03-05,2357,281.16,UPI,Delhi,Delayed
ORD7318,2024-02-04,4839,173.91,COD,Mumbai,Delivered
ORD7319,2024-02-12,2460,187.32,Wallet,Bangalore,Delivered
ORD7320,2024-04-07,4985,29.99,Wallet,Bangalore,Delivered
ORD7321,2024-02-06,2416,260.7,Credit Card,Bangalore,Delivered
ORD7322,2024-02-29,3853,92.78,Wallet,Delhi,Delivered
ORD7323,2024-04-15,5856,188.36,UPI,Bangalore,Cancelled
ORD7324,2024-06-02,5928,293.94,Wallet,Bangalore,Delivered
ORD7325,2024-05-31,2428,182.7,UPI,Mumbai,Delayed
ORD7326,2024-03-02,5378,220.17,COD,Bangalore,Delivered
ORD7327,2024-01-28,5474,139.14,UPI,Hyderabad,Delivered
ORD7328,2024-06-22,5293,27.51,COD,Mumbai,Cancelled
ORD7329,2024-05-19,4062,241.3,Credit Card,Bangalore,Delivered
ORD7330,2024-03-06,4071,20.15,COD,Mumbai,Delivered
ORD7331,2024-05-23,1555,213.19,Wallet,Mumbai,Delayed
ORD7332,2024-01-17,1355,16.65,UPI,Hyderabad,Delayed
ORD7333,2024-04-23,2563,260.07,COD,Mumbai,Delayed
ORD7334,2024-06-14,4500,55.71,COD,Mumbai,Delayed
ORD7335,2024-05-12,2040,159.14,COD,Delhi,Delivered
ORD7336,2024-03-26,3686,183.17,COD,Bangalore,Delivered
ORD7337,2024-02-03,5474,142.69,COD,Delhi,Delivered
ORD7338,2024-03-18,5775,108.82,COD,Bangalore,Cancelled
ORD7339,2024-01-26,3553,145.67,UPI,Mumbai,Delivered
ORD7340,2024-05-04,2779,100.31,Wallet,Bangalore,Delivered
ORD7341,2024-01-11,5994,137.06,Wallet,Mumbai,Delivered
ORD7342,2024-02-06,1075,114.08,COD,Bangalore,Delivered
ORD7343,2024-01-27,5326,174.2,UPI,Mumbai,Delivered
ORD7344,2024-05-01,4319,79.0,COD,Bangalore,Delivered
ORD7345,2024-04-09,3349,296.71,Credit Card,Bangalore,Delivered
ORD7346,2024-02-14,3773,155.25,Wallet,Bangalore,Delivered
ORD7347,2024-02-05,3262,66.31,COD,Mumbai,Delivered
ORD7348,2024-06-29,4229,148.35,UPI,Bangalore,Delivered
ORD7349,2024-04-28,3116,261.26,Wallet,Mumbai,Delivered
ORD7350,2024-05-11,1392,16.32,UPI,Delhi,Delivered
ORD7351,2024-03-01,2108,207.07,Credit Card,Bangalore,Delivered
ORD7352,2024-02-12,5362,168.91,COD,Hyderabad,Delivered
ORD7353,2024-02-22,1610,59.17,Credit Card,Hyderabad,Delivered
ORD7354,2024-06-22,3775,247.07,Wallet,Mumbai,Delivered
ORD7355,2024-01-18,4998,116.98,COD,Hyderabad,Cancelled
ORD7356,2024-02-21,1672,95.2,Wallet,Mumbai,Delayed
ORD7357,2024-02-16,4677,250.16,COD,Mumbai,Delayed
ORD7358,2024-05-11,1030,195.17,UPI,Hyderabad,Delivered
ORD7359,2024-03-11,2400,270.5,Wallet,Hyderabad,Delivered
ORD7360,2024-05-19,5071,192.67,Credit Card,Delhi,Delivered
ORD7361,2024-03-14,1616,224.84,Credit Card,Mumbai,Delivered
ORD7362,2024-03-19,5634,252.57,UPI,Hyderabad,Delivered
ORD7363,2024-04-08,3786,25.87,UPI,Delhi,Delivered
ORD7364,2024-04-17,1870,235.05,Credit Card,Delhi,Delivered
ORD7365,2024-05-13,5196,187.97,UPI,Mumbai,Delivered
ORD7366,2024-01-16,4604,30.16,COD,Bangalore,Delivered
ORD7367,2024-04-30,2412,157.49,Credit Card,Hyderabad,Delayed
ORD7368,2024-04-29,3739,33.91,Wallet,Hyderabad,Delivered
ORD7369,2024-02-02,1940,223.42,Credit Card,Hyderabad,Delivered
ORD7370,2024-04-01,1340,168.49,UPI,Hyderabad,Delayed
ORD7371,2024-06-25,3908,286.54,COD,Hyderabad,Delivered
ORD7372,2024-06-06,5133,63.11,Wallet,Hyderabad,Delivered
ORD7373,2024-03-19,1659,185.75,Credit Card,Delhi,Delivered
ORD7374,2024-04-10,3033,71.36,Credit Card,Mumbai,Delivered
ORD7375,2024-06-23,2560,188.08,Wallet,Delhi,Delivered
ORD7376,2024-01-27,4457,219.57,COD,Hyderabad,Delayed
ORD7377,2024-06-06,2656,219.47,UPI,Mumbai,Delivered
ORD7378,2024-03-02,3975,246.37,UPI,Hyderabad,Delayed
ORD7379,2024-02-12,2049,257.53,UPI,Mumbai,Delivered
ORD7380,2024-06-21,1453,32.41,UPI,Delhi,Delivered
ORD7381,2024-03-08,2704,109.55,Wallet,Mumbai,Cancelled
ORD7382,2024-02-16,3784,209.27,COD,Delhi,Delivered
ORD7383,2024-03-14,1818,154.59,COD,Hyderabad,Delayed
ORD7384,2024-05-03,5868,65.3,Credit Card,Mumbai,Delivered
ORD7385,2024-04-27,1012,170.29,Credit Card,Bangalore,Delivered
ORD7386,2024-06-06,4979,128.16,COD,Bangalore,Delivered
ORD7387,2024-01-04,1920,123.11,Credit Card,Delhi,Delivered
ORD7388,2024-04-18,5920,244.83,COD,Delhi,Delayed
ORD7389,2024-02-07,3418,128.2,Wallet,Delhi,Delivered
ORD7390,2024-06-20,2314,17.67,Wallet,Delhi,Delivered
ORD7391,2024-02-14,4677,26.84,UPI,Hyderabad,Delivered
ORD7392,2024-06-10,3017,258.31,COD,Bangalore,Delivered
ORD7393,2024-01-23,2228,288.57,Wallet,Delhi,Delivered
ORD7394,2024-01-05,5792,209.64,COD,Mumbai,Delivered
ORD7395,2024-04-22,3434,115.67,Credit Card,Mumbai,Cancelled
ORD7396,2024-04-30,3868,282.19,COD,Hyderabad,Delivered
ORD7397,2024-04-26,3515,202.21,UPI,Delhi,Delivered
ORD7398,2024-06-01,2438,254.86,UPI,Mumbai,Delivered
ORD7399,2024-01-26,5164,232.1,Wallet,Delhi,Delayed
ORD7400,2024-06-19,4543,119.95,Credit Card,Mumbai,Delivered
ORD7401,2024-03-26,4175,148.82,Credit Card,Hyderabad,Delivered
ORD7402,2024-03-28,2781,63.98,COD,Mumbai,Delivered
ORD7403,2024-06-21,3263,94.68,Credit Card,Delhi,Delivered
ORD7404,2024-03-26,2969,235.66,UPI,Delhi,Delivered
ORD7405,2024-01-05,1211,269.25,Wallet,Hyderabad,Delivered
ORD7406,2024-03-06,1507,220.09,Wallet,Bangalore,Delivered
ORD7407,2024-01-12,1331,144.9,Wallet,Delhi,Delivered
ORD7408,2024-06-22,1550,35.09,Credit Card,Bangalore,Delayed
ORD7409,2024-01-06,1941,26.51,Credit Card,Delhi,Delivered
ORD7410,2024-03-06,1727,118.55,UPI,Hyderabad,Delayed
ORD7411,2024-03-04,5975,144.51,COD,Mumbai,Delivered
ORD7412,2024-02-15,3862,186.64,COD,Bangalore,Delayed
ORD7413,2024-01-07,4243,11.88,Wallet,Mumbai,Delivered
ORD7414,2024-04-09,1648,297.02,Wallet,Hyderabad,Delivered
ORD7415,2024-01-22,3737,115.54,Credit Card,Hyderabad,Delayed
ORD7416,2024-06-15,3747,255.95,Wallet,Hyderabad,Delivered
ORD7417,2024-05-16,2009,165.14,UPI,Delhi,Delivered
ORD7418,2024-02-24,2550,47.83,UPI,Delhi,Delivered
ORD7419,2024-06-26,1803,241.29,Wallet,Delhi,Delayed
ORD7420,2024-05-31,5080,215.85,Wallet,Delhi,Delivered
ORD7421,2024-01-29,5309,162.96,Wallet,Bangalore,Delivered
ORD7422,2024-02-16,5264,159.22,Wallet,Hyderabad,Delivered
ORD7423,2024-05-23,4401,35.37,Wallet,Bangalore,Delayed
ORD7424,2024-03-08,5241,200.2,UPI,Delhi,Delivered
ORD7425,2024-02-19,5611,274.26,COD,Mumbai,Delayed
ORD7426,2024-02-15,4161,37.04,UPI,Bangalore,Delivered
ORD7427,2024-01-06,5548,86.42,UPI,Mumbai,Delivered
ORD7428,2024-06-18,5155,271.67,Wallet,Delhi,Delivered
ORD7429,2024-01-04,1527,92.46,COD,Bangalore,Delivered
ORD7430,2024-02-11,4298,199.64,Wallet,Bangalore,Delivered
ORD7431,2024-01-31,2023,165.1,UPI,Bangalore,Delivered
ORD7432,2024-06-14,4734,182.94,COD,Mumbai,Delivered
ORD7433,2024-06-15,1432,130.58,Credit Card,Delhi,Delivered
ORD7434,2024-05-12,2176,97.0,Wallet,Hyderabad,Delivered
ORD7435,2024-04-18,1400,24.07,Credit Card,Hyderabad,Delivered
ORD7436,2024-03-07,3104,225.84,Credit Card,Delhi,Delayed
ORD7437,2024-03-03,4050,226.37,Credit Card,Bangalore,Delivered
ORD7438,2024-05-28,3233,204.51,Credit Card,Hyderabad,Delivered
ORD7439,2024-03-04,3445,196.65,COD,Bangalore,Cancelled
ORD7440,2024-03-14,5700,80.68,Wallet,Delhi,Delivered
ORD7441,2024-06-04,3835,16.48,COD,Mumbai,Delayed
ORD7442,2024-02-08,3513,244.53,Wallet,Bangalore,Delivered
ORD7443,2024-03-11,2773,152.43,Wallet,Mumbai,Delivered
ORD7444,2024-06-28,2096,98.98,Wallet,Mumbai,Delivered
ORD7445,2024-05-08,1928,39.56,COD,Delhi,Delivered
ORD7446,2024-06-26,2951,28.19,UPI,Delhi,Delivered
ORD7447,2024-04-25,2973,111.17,Credit Card,Mumbai,Delivered
ORD7448,2024-03-06,2554,243.37,UPI,Mumbai,Delayed
ORD7449,2024-01-17,3778,276.43,UPI,Hyderabad,Delivered
ORD7450,2024-06-15,5421,270.06,UPI,Hyderabad,Delivered
ORD7451,2024-04-02,1994,276.8,Credit Card,Delhi,Delivered
ORD7452,2024-06-11,1612,273.24,UPI,Bangalore,Delayed
ORD7453,2024-01-16,3593,162.9,Credit Card,Mumbai,Delivered
ORD7454,2024-06-25,1595,73.63,Credit Card,Bangalore,Delivered
ORD7455,2024-01-05,1841,241.43,Credit Card,Mumbai,Delayed
ORD7456,2024-03-16,5439,71.98,Wallet,Delhi,Cancelled
ORD7457,2024-05-24,1858,87.49,Wallet,Bangalore,Delivered
ORD7458,2024-02-28,1444,77.64,UPI,Delhi,Delayed
ORD7459,2024-05-17,2788,159.34,Wallet,Mumbai,Delivered
ORD7460,2024-02-15,5317,103.33,Credit Card,Delhi,Delayed
ORD7461,2024-05-24,4454,54.71,Wallet,Bangalore,Delivered
ORD7462,2024-01-18,4952,141.42,Credit Card,Hyderabad,Delayed
ORD7463,2024-02-04,5687,263.43,COD,Delhi,Delayed
ORD7464,2024-03-07,2030,175.46,Wallet,Bangalore,Delivered
ORD7465,2024-05-17,2295,264.72,UPI,Delhi,Delivered
ORD7466,2024-01-22,3063,66.8,COD,Delhi,Delivered
ORD7467,2024-01-09,2447,58.42,COD,Hyderabad,Delivered
ORD7468,2024-04-11,3045,176.92,Wallet,Bangalore,Delivered
ORD7469,2024-05-18,5619,144.37,Wallet,Bangalore,Cancelled
ORD7470,2024-04-21,3850,201.45,UPI,Bangalore,Delivered
ORD7471,2024-06-05,4824,240.44,COD,Mumbai,Delivered
ORD7472,2024-01-09,3068,227.88,Credit Card,Delhi,Delivered
ORD7473,2024-01-20,4761,283.26,Wallet,Hyderabad,Delivered
ORD7474,2024-02-28,3275,125.49,COD,Bangalore,Delivered
ORD7475,2024-06-19,2808,69.85,COD,Hyderabad,Delivered
ORD7476,2024-03-30,2311,169.76,Credit Card,Mumbai,Delayed
ORD7477,2024-01-12,5055,42.12,COD,Mumbai,Delayed
ORD7478,2024-05-14,3451,93.77,Wallet,Hyderabad,Delayed
ORD7479,2024-03-17,2089,70.29,Credit Card,Bangalore,Delayed
ORD7480,2024-06-22,2672,125.0,Wallet,Hyderabad,Delivered
ORD7481,2024-05-02,4675,42.25,UPI,Bangalore,Delivered
ORD7482,2024-05-21,5532,19.23,COD,Bangalore,Delivered
ORD7483,2024-04-05,5924,200.47,Wallet,Mumbai,Delivered
ORD7484,2024-02-11,5354,186.97,Wallet,Hyderabad,Delivered
ORD7485,2024-04-09,3003,215.42,UPI,Mumbai,Delivered
ORD7486,2024-06-14,5198,201.51,COD,Delhi,Delivered
ORD7487,2024-03-24,5864,43.15,Wallet,Mumbai,Delivered
ORD7488,2024-06-14,2124,94.41,Credit Card,Bangalore,Delivered
ORD7489,2024-06-23,2221,47.56,Wallet,Hyderabad,Delivered
ORD7490,2024-03-17,3860,254.46,Wallet,Delhi,Delivered
ORD7491,2024-03-05,3273,226.6,Wallet,Delhi,Delivered
ORD7492,2024-04-04,3990,68.44,Wallet,Delhi,Delayed
ORD7493,2024-01-08,3510,108.98,COD,Delhi,Delivered
ORD7494,2024-04-02,1236,290.32,Wallet,Hyderabad,Delivered
ORD7495,2024-01-09,2144,182.31,UPI,Bangalore,Delivered
ORD7496,2024-03-20,4253,242.34,Wallet,Delhi,Cancelled
ORD7497,2024-01-30,4782,86.73,Credit Card,Bangalore,Delivered
ORD7498,2024-01-05,1766,70.92,Credit Card,Mumbai,Delivered
ORD7499,2024-03-30,3681,237.34,Wallet,Bangalore,Delivered
ORD7500,2024-04-23,3665,208.9,Wallet,Delhi,Delivered
ORD7501,2024-05-14,2759,207.48,UPI,Mumbai,Delivered
ORD7502,2024-01-22,4491,170.26,UPI,Mumbai,Delayed
ORD7503,2024-01-20,3815,173.44,COD,Mumbai,Delivered
ORD7504,2024-01-02,4513,223.35,COD,Delhi,Delivered
ORD7505,2024-01-18,1495,88.3,Credit Card,Bangalore,Delivered
ORD7506,2024-03-13,4180,112.3,Wallet,Hyderabad,Delivered
ORD7507,2024-01-08,4930,262.77,Wallet,Bangalore,Delayed
ORD7508,2024-06-27,3072,99.57,UPI,Delhi,Delayed
ORD7509,2024-03-03,1337,168.43,UPI,Delhi,Delivered
ORD7510,2024-03-14,4949,213.77,COD,Mumbai,Delivered
ORD7511,2024-03-25,4108,299.98,COD,Bangalore,Delayed
ORD7512,2024-06-04,2817,136.23,Credit Card,Delhi,Delivered
ORD7513,2024-04-20,1136,134.15,UPI,Delhi,Delivered
ORD7514,2024-06-05,3555,254.35,Wallet,Hyderabad,Delayed
ORD7515,2024-04-05,5415,243.6,UPI,Bangalore,Delivered
ORD7516,2024-03-08,1915,222.01,UPI,Mumbai,Delivered
ORD7517,2024-02-13,4538,144.34,UPI,Mumbai,Delivered
ORD7518,2024-02-20,3100,103.94,COD,Mumbai,Delayed
ORD7519,2024-06-03,3907,186.53,Wallet,Bangalore,Delivered
ORD7520,2024-03-14,3914,264.1,Wallet,Delhi,Delivered
ORD7521,2024-01-17,2982,266.3,COD,Delhi,Delayed
ORD7522,2024-01-09,4870,41.46,COD,Hyderabad,Delayed
ORD7523,2024-05-17,5528,134.22,Wallet,Hyderabad,Delivered
ORD7524,2024-05-30,4567,144.77,Credit Card,Delhi,Delivered
ORD7525,2024-06-06,1998,293.51,UPI,Delhi,Delivered
ORD7526,2024-06-21,3147,206.62,Wallet,Bangalore,Delivered
ORD7527,2024-02-21,5694,128.1,COD,Hyderabad,Delivered
ORD7528,2024-04-06,1395,17.56,Wallet,Mumbai,Delayed
ORD7529,2024-04-18,4598,173.96,UPI,Mumbai,Delivered
ORD7530,2024-04-21,5510,37.86,Wallet,Mumbai,Delivered
ORD7531,2024-04-08,1938,251.99,COD,Mumbai,Delivered
ORD7532,2024-01-07,2636,228.23,Credit Card,Delhi,Delivered
ORD7533,2024-05-17,3724,143.55,COD,Delhi,Delivered
ORD7534,2024-05-13,3510,134.47,Credit Card,Bangalore,Delayed
ORD7535,2024-03-26,5636,270.23,UPI,Mumbai,Delivered
ORD7536,2024-01-29,2649,93.65,COD,Delhi,Delivered
ORD7537,2024-03-01,4690,82.22,Wallet,Delhi,Delivered
ORD7538,2024-06-08,4435,282.37,COD,Delhi,Delivered
ORD7539,2024-04-18,4201,244.68,COD,Mumbai,Delivered
