order_id,pick_time,pack_time,ship_time,delivery_time,carrier
ORD8687,2024-06-19 05:00:00,2024-06-19 06:00:00,2024-06-19 16:00:00,2024-06-20 16:00:00,Delhivery
ORD8688,2024-01-02 06:00:00,2024-01-02 07:00:00,2024-01-02 16:00:00,2024-01-07 16:00:00,BlueDart
ORD8689,2024-01-30 06:00:00,2024-01-30 09:00:00,2024-01-30 17:00:00,2024-02-01 17:00:00,Delhivery
ORD8690,2024-01-18 02:00:00,2024-01-18 04:00:00,2024-01-18 14:00:00,2024-01-19 14:00:00,BlueDart
ORD8691,2024-03-09 06:00:00,2024-03-09 09:00:00,2024-03-09 16:00:00,2024-03-11 16:00:00,Delhivery
ORD8692,2024-02-03 01:00:00,2024-02-03 03:00:00,2024-02-03 09:00:00,2024-02-04 09:00:00,Ecom Express
ORD8693,2024-04-08 06:00:00,2024-04-08 07:00:00,2024-04-08 14:00:00,2024-04-11 14:00:00,Ecom Express
ORD8694,2024-02-13 04:00:00,2024-02-13 06:00:00,2024-02-13 09:00:00,2024-02-16 09:00:00,BlueDart
ORD8695,2024-03-18 06:00:00,2024-03-18 08:00:00,2024-03-18 14:00:00,2024-03-20 14:00:00,Ecom Express
ORD8696,2024-02-25 06:00:00,2024-02-25 09:00:00,2024-02-25 13:00:00,2024-02-27 13:00:00,Delhivery
ORD8697,2024-04-17 06:00:00,2024-04-17 07:00:00,2024-04-17 14:00:00,2024-04-19 14:00:00,Delhivery
ORD8698,2024-06-29 05:00:00,2024-06-29 07:00:00,2024-06-29 15:00:00,2024-06-30 15:00:00,Ecom Express
ORD8699,2024-05-08 05:00:00,2024-05-08 06:00:00,2024-05-08 14:00:00,2024-05-11 14:00:00,BlueDart
ORD8700,2024-01-10 06:00:00,2024-01-10 09:00:00,2024-01-10 15:00:00,2024-01-11 15:00:00,Delhivery
ORD8701,2024-03-19 04:00:00,2024-03-19 07:00:00,2024-03-19 12:00:00,2024-03-23 12:00:00,Ecom Express
ORD8702,2024-05-26 05:00:00,2024-05-26 08:00:00,2024-05-26 13:00:00,2024-05-28 13:00:00,BlueDart
ORD8703,2024-06-11 03:00:00,2024-06-11 06:00:00,2024-06-11 10:00:00,2024-06-12 10:00:00,Delhivery
ORD8704,2024-06-21 04:00:00,2024-06-21 05:00:00,2024-06-21 09:00:00,2024-06-24 09:00:00,BlueDart
ORD8705,2024-05-14 01:00:00,2024-05-14 03:00:00,2024-05-14 13:00:00,2024-05-21 13:00:00,Delhivery
ORD8706,2024-02-26 01:00:00,2024-02-26 04:00:00,2024-02-26 10:00:00,2024-03-01 10:00:00,Ecom Express
ORD8707,2024-02-23 02:00:00,2024-02-23 06:00:00,2024-02-23 11:00:00,2024-02-26 11:00:00,Delhivery
ORD8708,2024-04-02 02:00:00,2024-04-02 03:00:00,2024-04-02 08:00:00,2024-04-05 08:00:00,Ecom Express
ORD8709,2024-02-24 02:00:00,2024-02-24 04:00:00,2024-02-24 14:00:00,2024-02-26 14:00:00,Ecom Express
ORD8710,2024-06-12 04:00:00,2024-06-12 07:00:00,2024-06-12 11:00:00,2024-06-13 11:00:00,Ecom Express
ORD8711,2024-05-17 05:00:00,2024-05-17 08:00:00,2024-05-17 18:00:00,2024-05-20 18:00:00,Delhivery
ORD8712,2024-04-19 05:00:00,2024-04-19 07:00:00,2024-04-19 09:00:00,2024-04-22 09:00:00,Ecom Express
ORD8713,2024-06-06 02:00:00,2024-06-06 04:00:00,2024-06-06 11:00:00,2024-06-07 11:00:00,Delhivery
ORD8714,2024-04-16 06:00:00,2024-04-16 08:00:00,2024-04-16 16:00:00,2024-04-17 16:00:00,Delhivery
ORD8715,2024-01-06 02:00:00,2024-01-06 03:00:00,2024-01-06 11:00:00,2024-01-07 11:00:00,BlueDart
ORD8716,2024-01-11 03:00:00,2024-01-11 06:00:00,2024-01-11 11:00:00,2024-01-14 11:00:00,BlueDart
ORD8717,2024-06-21 04:00:00,2024-06-21 07:00:00,2024-06-21 11:00:00,2024-06-22 11:00:00,Ecom Express
ORD8718,2024-02-17 01:00:00,2024-02-17 04:00:00,2024-02-17 12:00:00,2024-02-20 12:00:00,Delhivery
ORD8719,2024-02-08 06:00:00,2024-02-08 07:00:00,2024-02-08 13:00:00,2024-02-13 13:00:00,Delhivery
ORD8720,2024-05-19 02:00:00,2024-05-19 06:00:00,2024-05-19 14:00:00,2024-05-22 14:00:00,Delhivery
ORD8721,2024-01-29 03:00:00,2024-01-29 07:00:00,2024-01-29 11:00:00,2024-01-30 11:00:00,Ecom Express
ORD8722,2024-04-02 05:00:00,2024-04-02 09:00:00,2024-04-02 18:00:00,2024-04-03 18:00:00,BlueDart
ORD8723,2024-04-28 04:00:00,2024-04-28 05:00:00,2024-04-28 07:00:00,2024-05-01 07:00:00,BlueDart
ORD8724,2024-04-14 05:00:00,2024-04-14 06:00:00,2024-04-14 16:00:00,2024-04-16 16:00:00,Ecom Express
ORD8725,2024-02-04 02:00:00,2024-02-04 05:00:00,2024-02-04 08:00:00,2024-02-06 08:00:00,BlueDart
ORD8726,2024-01-14 01:00:00,2024-01-14 03:00:00,2024-01-14 13:00:00,2024-01-21 13:00:00,Ecom Express
ORD8727,2024-01-03 05:00:00,2024-01-03 06:00:00,2024-01-03 15:00:00,2024-01-06 15:00:00,BlueDart
ORD8728,2024-01-16 01:00:00,2024-01-16 03:00:00,2024-01-16 09:00:00,2024-01-22 09:00:00,Delhivery
ORD8729,2024-05-07 05:00:00,2024-05-07 07:00:00,2024-05-07 15:00:00,2024-05-10 15:00:00,Delhivery
ORD8730,2024-05-05 02:00:00,2024-05-05 06:00:00,2024-05-05 16:00:00,2024-05-06 16:00:00,BlueDart
ORD8731,2024-05-03 01:00:00,2024-05-03 02:00:00,2024-05-03 09:00:00,2024-05-09 09:00:00,Ecom Express
ORD8732,2024-06-17 01:00:00,2024-06-17 05:00:00,2024-06-17 12:00:00,2024-06-18 12:00:00,Delhivery
ORD8733,2024-01-18 05:00:00,2024-01-18 09:00:00,2024-01-18 12:00:00,2024-01-25 12:00:00,BlueDart
ORD8734,2024-03-13 04:00:00,2024-03-13 05:00:00,2024-03-13 10:00:00,2024-03-16 10:00:00,BlueDart
ORD8735,2024-05-15 02:00:00,2024-05-15 04:00:00,2024-05-15 14:00:00,2024-05-19 14:00:00,BlueDart
ORD8736,2024-04-25 06:00:00,2024-04-25 07:00:00,2024-04-25 10:00:00,2024-04-28 10:00:00,Ecom Express
ORD8737,2024-04-27 01:00:00,2024-04-27 04:00:00,2024-04-27 14:00:00,2024-04-28 14:00:00,BlueDart
ORD8738,2024-06-29 01:00:00,2024-06-29 05:00:00,2024-06-29 07:00:00,2024-06-30 07:00:00,Delhivery
ORD8739,2024-06-07 01:00:00,2024-06-07 02:00:00,2024-06-07 06:00:00,2024-06-10 06:00:00,Ecom Express
ORD8740,2024-01-01 01:00:00,2024-01-01 03:00:00,2024-01-01 07:00:00,2024-01-02 07:00:00,Delhivery
ORD8741,2024-02-07 01:00:00,2024-02-07 04:00:00,2024-02-07 08:00:00,2024-02-08 08:00:00,BlueDart
ORD8742,2024-04-13 01:00:00,2024-04-13 02:00:00,2024-04-13 06:00:00,2024-04-15 06:00:00,Ecom Express
ORD8743,2024-03-13 04:00:00,2024-03-13 06:00:00,2024-03-13 14:00:00,2024-03-20 14:00:00,Delhivery
ORD8744,2024-02-10 02:00:00,2024-02-10 03:00:00,2024-02-10 11:00:00,2024-02-12 11:00:00,BlueDart
ORD8745,2024-03-14 03:00:00,2024-03-14 07:00:00,2024-03-14 15:00:00,2024-03-16 15:00:00,Delhivery
ORD8746,2024-03-13 03:00:00,2024-03-13 07:00:00,2024-03-13 17:00:00,2024-03-15 17:00:00,BlueDart
ORD8747,2024-01-30 02:00:00,2024-01-30 06:00:00,2024-01-30 13:00:00,2024-02-01 13:00:00,Ecom Express
ORD8748,2024-05-03 05:00:00,2024-05-03 06:00:00,2024-05-03 11:00:00,2024-05-05 11:00:00,Delhivery
ORD8749,2024-03-25 06:00:00,2024-03-25 08:00:00,2024-03-25 13:00:00,2024-03-28 13:00:00,Ecom Express
ORD8750,2024-01-08 03:00:00,2024-01-08 04:00:00,2024-01-08 11:00:00,2024-01-09 11:00:00,BlueDart
ORD8751,2024-05-13 03:00:00,2024-05-13 04:00:00,2024-05-13 13:00:00,2024-05-14 13:00:00,Ecom Express
ORD8752,2024-02-06 03:00:00,2024-02-06 05:00:00,2024-02-06 12:00:00,2024-02-09 12:00:00,Delhivery
ORD8753,2024-04-07 03:00:00,2024-04-07 05:00:00,2024-04-07 10:00:00,2024-04-09 10:00:00,Delhivery
ORD8754,2024-02-02 03:00:00,2024-02-02 05:00:00,2024-02-02 07:00:00,2024-02-03 07:00:00,Delhivery
ORD8755,2024-05-17 06:00:00,2024-05-17 07:00:00,2024-05-17 15:00:00,2024-05-24 15:00:00,Delhivery
ORD8756,2024-05-05 01:00:00,2024-05-05 05:00:00,2024-05-05 09:00:00,2024-05-06 09:00:00,Delhivery
ORD8757,2024-03-09 01:00:00,2024-03-09 03:00:00,2024-03-09 06:00:00,2024-03-12 06:00:00,BlueDart
ORD8758,2024-04-22 03:00:00,2024-04-22 04:00:00,2024-04-22 12:00:00,2024-04-23 12:00:00,Ecom Express
ORD8759,2024-04-03 01:00:00,2024-04-03 04:00:00,2024-04-03 09:00:00,2024-04-07 09:00:00,Ecom Express
ORD8760,2024-03-22 04:00:00,2024-03-22 05:00:00,2024-03-22 12:00:00,2024-03-25 12:00:00,Ecom Express
ORD8761,2024-01-02 02:00:00,2024-01-02 03:00:00,2024-01-02 05:00:00,2024-01-03 05:00:00,Delhivery
ORD8762,2024-05-26 02:00:00,2024-05-26 04:00:00,2024-05-26 11:00:00,2024-05-29 11:00:00,BlueDart
ORD8763,2024-03-28 05:00:00,2024-03-28 08:00:00,2024-03-28 13:00:00,2024-04-03 13:00:00,Delhivery
ORD8764,2024-02-05 01:00:00,2024-02-05 03:00:00,2024-02-05 06:00:00,2024-02-10 06:00:00,Delhivery
ORD8765,2024-04-14 02:00:00,2024-04-14 06:00:00,2024-04-14 09:00:00,2024-04-16 09:00:00,Delhivery
ORD8766,2024-01-06 02:00:00,2024-01-06 06:00:00,2024-01-06 14:00:00,2024-01-08 14:00:00,Ecom Express
ORD8767,2024-04-14 04:00:00,2024-04-14 07:00:00,2024-04-14 16:00:00,2024-04-15 16:00:00,Delhivery
ORD8768,2024-06-06 06:00:00,2024-06-06 09:00:00,2024-06-06 14:00:00,2024-06-07 14:00:00,Delhivery
ORD8769,2024-01-29 01:00:00,2024-01-29 02:00:00,2024-01-29 11:00:00,2024-01-31 11:00:00,Ecom Express
ORD8770,2024-01-15 05:00:00,2024-01-15 06:00:00,2024-01-15 16:00:00,2024-01-16 16:00:00,Delhivery
ORD8771,2024-03-01 01:00:00,2024-03-01 04:00:00,2024-03-01 13:00:00,2024-03-05 13:00:00,Ecom Express
ORD8772,2024-01-16 04:00:00,2024-01-16 07:00:00,2024-01-16 14:00:00,2024-01-22 14:00:00,Ecom Express
ORD8773,2024-04-05 01:00:00,2024-04-05 02:00:00,2024-04-05 12:00:00,2024-04-06 12:00:00,BlueDart
ORD8774,2024-02-24 03:00:00,2024-02-24 06:00:00,2024-02-24 09:00:00,2024-02-27 09:00:00,Ecom Express
ORD8775,2024-03-31 05:00:00,2024-03-31 07:00:00,2024-03-31 17:00:00,2024-04-02 17:00:00,BlueDart
ORD8776,2024-04-16 06:00:00,2024-04-16 08:00:00,2024-04-16 10:00:00,2024-04-17 10:00:00,Delhivery
ORD8777,2024-05-02 02:00:00,2024-05-02 03:00:00,2024-05-02 06:00:00,2024-05-09 06:00:00,Ecom Express
ORD8778,2024-03-12 01:00:00,2024-03-12 04:00:00,2024-03-12 13:00:00,2024-03-19 13:00:00,Delhivery
ORD8779,2024-01-25 02:00:00,2024-01-25 03:00:00,2024-01-25 10:00:00,2024-01-27 10:00:00,Ecom Express
ORD8780,2024-01-12 01:00:00,2024-01-12 02:00:00,2024-01-12 04:00:00,2024-01-13 04:00:00,Delhivery
ORD8781,2024-02-24 01:00:00,2024-02-24 03:00:00,2024-02-24 07:00:00,2024-03-01 07:00:00,Ecom Express
ORD8782,2024-02-07 04:00:00,2024-02-07 06:00:00,2024-02-07 11:00:00,2024-02-08 11:00:00,BlueDart
ORD8783,2024-02-29 01:00:00,2024-02-29 05:00:00,2024-02-29 13:00:00,2024-03-03 13:00:00,Delhivery
ORD8784,2024-02-24 05:00:00,2024-02-24 07:00:00,2024-02-24 17:00:00,2024-02-25 17:00:00,Delhivery
ORD8785,2024-02-05 04:00:00,2024-02-05 07:00:00,2024-02-05 11:00:00,2024-02-07 11:00:00,Ecom Express
ORD8786,2024-04-22 02:00:00,2024-04-22 03:00:00,2024-04-22 11:00:00,2024-04-24 11:00:00,Ecom Express
ORD8787,2024-01-20 01:00:00,2024-01-20 02:00:00,2024-01-20 09:00:00,2024-01-23 09:00:00,Ecom Express
ORD8788,2024-01-22 01:00:00,2024-01-22 05:00:00,2024-01-22 08:00:00,2024-01-23 08:00:00,Delhivery
ORD8789,2024-04-02 05:00:00,2024-04-02 06:00:00,2024-04-02 12:00:00,2024-04-04 12:00:00,BlueDart
ORD8790,2024-05-24 04:00:00,2024-05-24 07:00:00,2024-05-24 10:00:00,2024-05-30 10:00:00,BlueDart
ORD8791,2024-04-18 03:00:00,2024-04-18 07:00:00,2024-04-18 15:00:00,2024-04-20 15:00:00,Delhivery
ORD8792,2024-06-29 04:00:00,2024-06-29 07:00:00,2024-06-29 16:00:00,2024-07-01 16:00:00,Delhivery
ORD8793,2024-06-19 04:00:00,2024-06-19 08:00:00,2024-06-19 15:00:00,2024-06-26 15:00:00,Delhivery
ORD8794,2024-05-29 01:00:00,2024-05-29 05:00:00,2024-05-29 07:00:00,2024-06-04 07:00:00,Ecom Express
ORD8795,2024-04-20 03:00:00,2024-04-20 06:00:00,2024-04-20 10:00:00,2024-04-23 10:00:00,BlueDart
ORD8796,2024-03-25 04:00:00,2024-03-25 07:00:00,2024-03-25 16:00:00,2024-03-29 16:00:00,BlueDart
ORD8797,2024-04-29 02:00:00,2024-04-29 06:00:00,2024-04-29 16:00:00,2024-04-30 16:00:00,BlueDart
ORD8798,2024-01-14 06:00:00,2024-01-14 10:00:00,2024-01-14 17:00:00,2024-01-15 17:00:00,BlueDart
ORD8799,2024-05-28 04:00:00,2024-05-28 07:00:00,2024-05-28 11:00:00,2024-05-31 11:00:00,Ecom Express
ORD8800,2024-03-09 05:00:00,2024-03-09 07:00:00,2024-03-09 13:00:00,2024-03-12 13:00:00,Ecom Express
ORD8801,2024-03-09 03:00:00,2024-03-09 06:00:00,2024-03-09 14:00:00,2024-03-12 14:00:00,BlueDart
ORD8802,2024-01-13 06:00:00,2024-01-13 10:00:00,2024-01-13 19:00:00,2024-01-15 19:00:00,Ecom Express
ORD8803,2024-05-27 06:00:00,2024-05-27 08:00:00,2024-05-27 16:00:00,2024-05-30 16:00:00,BlueDart
ORD8804,2024-05-21 01:00:00,2024-05-21 03:00:00,2024-05-21 12:00:00,2024-05-28 12:00:00,Delhivery
ORD8805,2024-01-19 06:00:00,2024-01-19 10:00:00,2024-01-19 19:00:00,2024-01-21 19:00:00,BlueDart
ORD8806,2024-04-07 01:00:00,2024-04-07 03:00:00,2024-04-07 08:00:00,2024-04-10 08:00:00,BlueDart
ORD8807,2024-04-04 04:00:00,2024-04-04 08:00:00,2024-04-04 12:00:00,2024-04-06 12:00:00,BlueDart
ORD8808,2024-04-23 06:00:00,2024-04-23 09:00:00,2024-04-23 14:00:00,2024-04-25 14:00:00,Ecom Express
ORD8809,2024-02-08 06:00:00,2024-02-08 09:00:00,2024-02-08 12:00:00,2024-02-10 12:00:00,BlueDart
ORD8810,2024-05-17 02:00:00,2024-05-17 05:00:00,2024-05-17 10:00:00,2024-05-19 10:00:00,Ecom Express
ORD8811,2024-02-13 05:00:00,2024-02-13 09:00:00,2024-02-13 17:00:00,2024-02-16 17:00:00,Ecom Express
ORD8812,2024-02-29 04:00:00,2024-02-29 07:00:00,2024-02-29 10:00:00,2024-03-03 10:00:00,BlueDart
ORD8813,2024-05-01 03:00:00,2024-05-01 04:00:00,2024-05-01 13:00:00,2024-05-03 13:00:00,Delhivery
ORD8814,2024-05-06 01:00:00,2024-05-06 02:00:00,2024-05-06 09:00:00,2024-05-11 09:00:00,BlueDart
ORD8815,2024-02-18 02:00:00,2024-02-18 04:00:00,2024-02-18 11:00:00,2024-02-21 11:00:00,BlueDart
ORD8816,2024-05-08 04:00:00,2024-05-08 08:00:00,2024-05-08 17:00:00,2024-05-10 17:00:00,Ecom Express
ORD8817,2024-06-07 04:00:00,2024-06-07 07:00:00,2024-06-07 09:00:00,2024-06-09 09:00:00,Ecom Express
ORD8818,2024-02-13 03:00:00,2024-02-13 07:00:00,2024-02-13 09:00:00,2024-02-14 09:00:00,Ecom Express
ORD8819,2024-02-12 01:00:00,2024-02-12 02:00:00,2024-02-12 12:00:00,2024-02-15 12:00:00,Delhivery
ORD8820,2024-02-14 03:00:00,2024-02-14 04:00:00,2024-02-14 08:00:00,2024-02-17 08:00:00,Ecom Express
ORD8821,2024-03-14 04:00:00,2024-03-14 05:00:00,2024-03-14 07:00:00,2024-03-16 07:00:00,BlueDart
ORD8822,2024-05-29 03:00:00,2024-05-29 05:00:00,2024-05-29 13:00:00,2024-06-01 13:00:00,Ecom Express
ORD8823,2024-04-23 03:00:00,2024-04-23 06:00:00,2024-04-23 14:00:00,2024-04-24 14:00:00,BlueDart
ORD8824,2024-06-16 02:00:00,2024-06-16 03:00:00,2024-06-16 09:00:00,2024-06-23 09:00:00,Ecom Express
ORD8825,2024-02-29 04:00:00,2024-02-29 06:00:00,2024-02-29 10:00:00,2024-03-07 10:00:00,BlueDart
ORD8826,2024-06-09 04:00:00,2024-06-09 06:00:00,2024-06-09 13:00:00,2024-06-10 13:00:00,Delhivery
ORD8827,2024-06-26 01:00:00,2024-06-26 02:00:00,2024-06-26 07:00:00,2024-07-03 07:00:00,Delhivery
ORD8828,2024-06-13 05:00:00,2024-06-13 09:00:00,2024-06-13 19:00:00,2024-06-16 19:00:00,Ecom Express
ORD8829,2024-04-06 03:00:00,2024-04-06 05:00:00,2024-04-06 15:00:00,2024-04-08 15:00:00,BlueDart
ORD8830,2024-03-17 04:00:00,2024-03-17 07:00:00,2024-03-17 10:00:00,2024-03-18 10:00:00,Delhivery
ORD8831,2024-01-22 01:00:00,2024-01-22 05:00:00,2024-01-22 09:00:00,2024-01-24 09:00:00,Delhivery
ORD8832,2024-04-22 06:00:00,2024-04-22 09:00:00,2024-04-22 11:00:00,2024-04-24 11:00:00,BlueDart
ORD8833,2024-02-20 01:00:00,2024-02-20 03:00:00,2024-02-20 05:00:00,2024-02-21 05:00:00,BlueDart
ORD8834,2024-05-03 04:00:00,2024-05-03 06:00:00,2024-05-03 11:00:00,2024-05-05 11:00:00,Delhivery
ORD8835,2024-06-24 02:00:00,2024-06-24 06:00:00,2024-06-24 13:00:00,2024-06-27 13:00:00,BlueDart
ORD8836,2024-02-10 04:00:00,2024-02-10 08:00:00,2024-02-10 16:00:00,2024-02-11 16:00:00,BlueDart
ORD8837,2024-01-03 03:00:00,2024-01-03 04:00:00,2024-01-03 08:00:00,2024-01-06 08:00:00,Delhivery
ORD8838,2024-05-19 03:00:00,2024-05-19 05:00:00,2024-05-19 14:00:00,2024-05-20 14:00:00,Delhivery
ORD8839,2024-01-28 01:00:00,2024-01-28 05:00:00,2024-01-28 10:00:00,2024-01-30 10:00:00,BlueDart
ORD8840,2024-04-04 05:00:00,2024-04-04 06:00:00,2024-04-04 08:00:00,2024-04-06 08:00:00,Ecom Express
ORD8841,2024-03-10 03:00:00,2024-03-10 07:00:00,2024-03-10 10:00:00,2024-03-13 10:00:00,BlueDart
ORD8842,2024-02-25 04:00:00,2024-02-25 07:00:00,2024-02-25 12:00:00,2024-02-28 12:00:00,BlueDart
ORD8843,2024-04-27 06:00:00,2024-04-27 08:00:00,2024-04-27 10:00:00,2024-05-01 10:00:00,Ecom Express
ORD8844,2024-06-02 04:00:00,2024-06-02 05:00:00,2024-06-02 13:00:00,2024-06-04 13:00:00,BlueDart
ORD8845,2024-01-29 05:00:00,2024-01-29 08:00:00,2024-01-29 11:00:00,2024-01-31 11:00:00,Ecom Express
ORD8846,2024-01-25 05:00:00,2024-01-25 09:00:00,2024-01-25 18:00:00,2024-01-26 18:00:00,Ecom Express
ORD8847,2024-06-08 02:00:00,2024-06-08 03:00:00,2024-06-08 11:00:00,2024-06-09 11:00:00,BlueDart
ORD8848,2024-02-11 01:00:00,2024-02-11 05:00:00,2024-02-11 10:00:00,2024-02-18 10:00:00,Delhivery
ORD8849,2024-02-10 02:00:00,2024-02-10 06:00:00,2024-02-10 10:00:00,2024-02-11 10:00:00,Ecom Express
ORD8850,2024-03-25 06:00:00,2024-03-25 07:00:00,2024-03-25 17:00:00,2024-03-28 17:00:00,Ecom Express
ORD8851,2024-06-17 05:00:00,2024-06-17 07:00:00,2024-06-17 14:00:00,2024-06-19 14:00:00,BlueDart
ORD8852,2024-01-19 06:00:00,2024-01-19 08:00:00,2024-01-19 10:00:00,2024-01-26 10:00:00,Ecom Express
ORD8853,2024-06-23 01:00:00,2024-06-23 04:00:00,2024-06-23 12:00:00,2024-06-24 12:00:00,Ecom Express
ORD8854,2024-04-01 06:00:00,2024-04-01 08:00:00,2024-04-01 12:00:00,2024-04-03 12:00:00,BlueDart
ORD8855,2024-03-07 06:00:00,2024-03-07 09:00:00,2024-03-07 16:00:00,2024-03-10 16:00:00,Ecom Express
ORD8856,2024-05-22 06:00:00,2024-05-22 10:00:00,2024-05-22 12:00:00,2024-05-25 12:00:00,Delhivery
ORD8857,2024-02-29 06:00:00,2024-02-29 07:00:00,2024-02-29 15:00:00,2024-03-05 15:00:00,BlueDart
ORD8858,2024-05-16 02:00:00,2024-05-16 06:00:00,2024-05-16 12:00:00,2024-05-21 12:00:00,Delhivery
ORD8859,2024-03-20 01:00:00,2024-03-20 02:00:00,2024-03-20 10:00:00,2024-03-22 10:00:00,Ecom Express
ORD8860,2024-03-13 05:00:00,2024-03-13 09:00:00,2024-03-13 16:00:00,2024-03-14 16:00:00,BlueDart
ORD8861,2024-05-16 01:00:00,2024-05-16 04:00:00,2024-05-16 11:00:00,2024-05-17 11:00:00,Ecom Express
ORD8862,2024-02-04 03:00:00,2024-02-04 04:00:00,2024-02-04 08:00:00,2024-02-05 08:00:00,BlueDart
ORD8863,2024-02-20 03:00:00,2024-02-20 05:00:00,2024-02-20 08:00:00,2024-02-22 08:00:00,Delhivery
ORD8864,2024-05-02 01:00:00,2024-05-02 03:00:00,2024-05-02 12:00:00,2024-05-09 12:00:00,Ecom Express
ORD8865,2024-01-23 01:00:00,2024-01-23 05:00:00,2024-01-23 07:00:00,2024-01-24 07:00:00,BlueDart
ORD8866,2024-05-24 03:00:00,2024-05-24 07:00:00,2024-05-24 16:00:00,2024-05-27 16:00:00,BlueDart
ORD8867,2024-01-07 02:00:00,2024-01-07 05:00:00,2024-01-07 09:00:00,2024-01-09 09:00:00,Delhivery
ORD8868,2024-01-15 06:00:00,2024-01-15 07:00:00,2024-01-15 13:00:00,2024-01-16 13:00:00,BlueDart
ORD8869,2024-03-30 02:00:00,2024-03-30 03:00:00,2024-03-30 10:00:00,2024-04-01 10:00:00,Ecom Express
ORD8870,2024-05-17 05:00:00,2024-05-17 07:00:00,2024-05-17 16:00:00,2024-05-19 16:00:00,BlueDart
ORD8871,2024-05-28 03:00:00,2024-05-28 04:00:00,2024-05-28 07:00:00,2024-05-30 07:00:00,BlueDart
ORD8872,2024-02-09 05:00:00,2024-02-09 07:00:00,2024-02-09 16:00:00,2024-02-14 16:00:00,Ecom Express
ORD8873,2024-03-17 06:00:00,2024-03-17 07:00:00,2024-03-17 15:00:00,2024-03-19 15:00:00,BlueDart
ORD8874,2024-06-16 06:00:00,2024-06-16 07:00:00,2024-06-16 11:00:00,2024-06-19 11:00:00,Ecom Express
ORD8875,2024-02-04 04:00:00,2024-02-04 06:00:00,2024-02-04 16:00:00,2024-02-06 16:00:00,BlueDart
ORD8876,2024-06-09 05:00:00,2024-06-09 08:00:00,2024-06-09 14:00:00,2024-06-12 14:00:00,BlueDart
ORD8877,2024-02-04 03:00:00,2024-02-04 04:00:00,2024-02-04 08:00:00,2024-02-07 08:00:00,BlueDart
ORD8878,2024-04-19 06:00:00,2024-04-19 07:00:00,2024-04-19 11:00:00,2024-04-20 11:00:00,BlueDart
ORD8879,2024-01-20 06:00:00,2024-01-20 07:00:00,2024-01-20 15:00:00,2024-01-27 15:00:00,Ecom Express
ORD8880,2024-05-06 05:00:00,2024-05-06 09:00:00,2024-05-06 14:00:00,2024-05-09 14:00:00,Delhivery
ORD8881,2024-01-26 06:00:00,2024-01-26 07:00:00,2024-01-26 14:00:00,2024-01-27 14:00:00,Ecom Express
ORD8882,2024-04-05 01:00:00,2024-04-05 05:00:00,2024-04-05 14:00:00,2024-04-06 14:00:00,Delhivery
ORD8883,2024-04-29 06:00:00,2024-04-29 10:00:00,2024-04-29 12:00:00,2024-05-02 12:00:00,Ecom Express
ORD8884,2024-03-21 04:00:00,2024-03-21 08:00:00,2024-03-21 10:00:00,2024-03-24 10:00:00,Ecom Express
ORD8885,2024-03-26 01:00:00,2024-03-26 04:00:00,2024-03-26 10:00:00,2024-03-30 10:00:00,BlueDart
ORD8886,2024-06-12 02:00:00,2024-06-12 06:00:00,2024-06-12 09:00:00,2024-06-14 09:00:00,Ecom Express
ORD8887,2024-01-16 06:00:00,2024-01-16 07:00:00,2024-01-16 09:00:00,2024-01-19 09:00:00,BlueDart
ORD8888,2024-03-25 05:00:00,2024-03-25 09:00:00,2024-03-25 12:00:00,2024-03-28 12:00:00,Delhivery
ORD8889,2024-04-26 06:00:00,2024-04-26 10:00:00,2024-04-26 15:00:00,2024-04-27 15:00:00,Delhivery
ORD8890,2024-05-18 03:00:00,2024-05-18 04:00:00,2024-05-18 08:00:00,2024-05-19 08:00:00,Ecom Express
ORD8891,2024-01-18 04:00:00,2024-01-18 05:00:00,2024-01-18 09:00:00,2024-01-19 09:00:00,BlueDart
ORD8892,2024-04-25 04:00:00,2024-04-25 07:00:00,2024-04-25 09:00:00,2024-04-27 09:00:00,BlueDart
ORD8893,2024-01-23 04:00:00,2024-01-23 08:00:00,2024-01-23 13:00:00,2024-01-26 13:00:00,BlueDart
ORD8894,2024-02-29 03:00:00,2024-02-29 05:00:00,2024-02-29 13:00:00,2024-03-01 13:00:00,BlueDart
ORD8895,2024-02-12 06:00:00,2024-02-12 09:00:00,2024-02-12 18:00:00,2024-02-14 18:00:00,Delhivery
ORD8896,2024-03-25 05:00:00,2024-03-25 06:00:00,2024-03-25 08:00:00,2024-03-27 08:00:00,Ecom Express
ORD8897,2024-05-17 04:00:00,2024-05-17 07:00:00,2024-05-17 15:00:00,2024-05-23 15:00:00,Ecom Express
ORD8898,2024-03-22 04:00:00,2024-03-22 07:00:00,2024-03-22 09:00:00,2024-03-24 09:00:00,Ecom Express
ORD8899,2024-06-13 04:00:00,2024-06-13 08:00:00,2024-06-13 11:00:00,2024-06-15 11:00:00,Ecom Express
ORD8900,2024-03-18 05:00:00,2024-03-18 06:00:00,2024-03-18 09:00:00,2024-03-21 09:00:00,Delhivery
ORD8901,2024-02-19 06:00:00,2024-02-19 07:00:00,2024-02-19 11:00:00,2024-02-20 11:00:00,BlueDart
ORD8902,2024-02-06 01:00:00,2024-02-06 02:00:00,2024-02-06 08:00:00,2024-02-09 08:00:00,Ecom Express
ORD8903,2024-01-17 02:00:00,2024-01-17 05:00:00,2024-01-17 08:00:00,2024-01-22 08:00:00,BlueDart
