order_id,order_date,customer_id,order_value,payment_type,warehouse,order_status,pick_time,pack_time,ship_time,delivery_time,carrier,ticket_id,issue_type,created_time,resolved_time,status,pick_delay_hrs,pack_delay_hrs,ship_delay_hrs,delivery_days,support_resolution_hrs,sla_breached,optimized_resolution
ORD9261,2024-01-23,2811,198.8,COD,Delhi,Delivered,2024-01-23 05:00:00,2024-01-23 07:00:00,2024-01-23 17:00:00,2024-01-24 17:00:00,BlueDart,TKT277,Refund,2024-03-21,2024-03-22 06:00:00,Closed,5.0,2.0,10.0,1,30.0,False,18.0
ORD9262,2024-03-11,1527,73.06,Credit Card,Mumbai,Delivered,2024-03-11 03:00:00,2024-03-11 04:00:00,2024-03-11 13:00:00,2024-03-13 13:00:00,BlueDart,,,,,,3.0,1.0,9.0,2,,False,
ORD9263,2024-06-26,1916,69.11,UPI,Delhi,Delayed,2024-06-26 06:00:00,2024-06-26 07:00:00,2024-06-26 09:00:00,2024-07-03 09:00:00,Delhivery,TKT2544,Wrong Item,2024-04-05,2024-04-06 20:00:00,Closed,6.0,1.0,2.0,7,44.0,True,44.0
ORD9264,2024-01-16,2708,104.12,COD,Delhi,Delivered,2024-01-16 06:00:00,2024-01-16 10:00:00,2024-01-16 20:00:00,2024-01-18 20:00:00,Delhivery,,,,,,6.0,4.0,10.0,2,,False,
ORD9265,2024-01-20,4574,12.07,COD,Mumbai,Delivered,2024-01-20 01:00:00,2024-01-20 02:00:00,2024-01-20 06:00:00,2024-01-21 06:00:00,Ecom Express,,,,,,1.0,1.0,4.0,1,,False,
ORD9266,2024-04-17,4319,207.69,Wallet,Delhi,Cancelled,2024-04-17 04:00:00,2024-04-17 05:00:00,2024-04-17 12:00:00,2024-04-18 12:00:00,Ecom Express,,,,,,4.0,1.0,7.0,1,,False,
ORD9267,2024-02-24,2406,87.91,COD,Bangalore,Delivered,2024-02-24 05:00:00,2024-02-24 08:00:00,2024-02-24 10:00:00,2024-02-26 10:00:00,Ecom Express,,,,,,5.0,3.0,2.0,2,,False,
ORD9268,2024-03-28,2241,246.4,UPI,Hyderabad,Delayed,2024-03-28 04:00:00,2024-03-28 05:00:00,2024-03-28 10:00:00,2024-04-03 10:00:00,BlueDart,TKT638,Damaged Item,2024-03-10,2024-03-10 23:00:00,Closed,4.0,1.0,5.0,6,23.0,True,23.0
ORD9269,2024-02-06,4133,114.16,UPI,Bangalore,Delivered,2024-02-06 02:00:00,2024-02-06 04:00:00,2024-02-06 12:00:00,2024-02-09 12:00:00,Delhivery,,,,,,2.0,2.0,8.0,3,,False,
ORD9270,2024-05-15,1798,149.19,COD,Bangalore,Delivered,2024-05-15 02:00:00,2024-05-15 03:00:00,2024-05-15 08:00:00,2024-05-16 08:00:00,BlueDart,,,,,,2.0,1.0,5.0,1,,False,
ORD9271,2024-03-09,2523,290.05,Wallet,Bangalore,Delivered,2024-03-09 01:00:00,2024-03-09 03:00:00,2024-03-09 13:00:00,2024-03-12 13:00:00,BlueDart,,,,,,1.0,2.0,10.0,3,,False,
ORD9272,2024-03-09,5107,80.23,UPI,Mumbai,Delivered,2024-03-09 06:00:00,2024-03-09 09:00:00,2024-03-09 14:00:00,2024-03-10 14:00:00,BlueDart,,,,,,6.0,3.0,5.0,1,,False,
ORD9273,2024-03-23,5928,219.16,Credit Card,Delhi,Delivered,2024-03-23 04:00:00,2024-03-23 06:00:00,2024-03-23 12:00:00,2024-03-26 12:00:00,Delhivery,,,,,,4.0,2.0,6.0,3,,False,
ORD9274,2024-05-31,3888,228.98,UPI,Bangalore,Delivered,2024-05-31 01:00:00,2024-05-31 03:00:00,2024-05-31 11:00:00,2024-06-03 11:00:00,BlueDart,,,,,,1.0,2.0,8.0,3,,False,
ORD9275,2024-06-28,3690,74.09,COD,Bangalore,Delivered,2024-06-28 02:00:00,2024-06-28 05:00:00,2024-06-28 12:00:00,2024-07-01 12:00:00,Ecom Express,,,,,,2.0,3.0,7.0,3,,False,
ORD9276,2024-05-27,5091,155.29,Credit Card,Delhi,Delivered,2024-05-27 06:00:00,2024-05-27 08:00:00,2024-05-27 10:00:00,2024-05-30 10:00:00,Delhivery,,,,,,6.0,2.0,2.0,3,,False,
ORD9277,2024-01-07,2241,111.56,COD,Mumbai,Delivered,2024-01-07 02:00:00,2024-01-07 04:00:00,2024-01-07 11:00:00,2024-01-08 11:00:00,BlueDart,,,,,,2.0,2.0,7.0,1,,False,
ORD9278,2024-05-19,1690,233.85,COD,Bangalore,Delivered,2024-05-19 04:00:00,2024-05-19 08:00:00,2024-05-19 16:00:00,2024-05-22 16:00:00,Delhivery,TKT28,Refund,2024-02-25,2024-02-27 02:00:00,Closed,4.0,4.0,8.0,3,50.0,False,30.0
ORD9279,2024-04-21,1527,190.52,COD,Delhi,Delivered,2024-04-21 01:00:00,2024-04-21 02:00:00,2024-04-21 10:00:00,2024-04-23 10:00:00,BlueDart,,,,,,1.0,1.0,8.0,2,,False,
ORD9280,2024-04-03,2495,148.04,Wallet,Delhi,Delayed,2024-04-03 01:00:00,2024-04-03 03:00:00,2024-04-03 05:00:00,2024-04-10 05:00:00,BlueDart,,,,,,1.0,2.0,2.0,7,,True,
ORD9281,2024-03-02,4825,236.02,Wallet,Hyderabad,Delivered,2024-03-02 06:00:00,2024-03-02 10:00:00,2024-03-02 19:00:00,2024-03-05 19:00:00,BlueDart,,,,,,6.0,4.0,9.0,3,,False,
ORD9282,2024-02-11,3893,78.2,UPI,Bangalore,Delivered,2024-02-11 04:00:00,2024-02-11 07:00:00,2024-02-11 14:00:00,2024-02-14 14:00:00,Delhivery,,,,,,4.0,3.0,7.0,3,,False,
ORD9283,2024-03-24,1892,228.55,COD,Bangalore,Delivered,2024-03-24 01:00:00,2024-03-24 04:00:00,2024-03-24 13:00:00,2024-03-25 13:00:00,Ecom Express,,,,,,1.0,3.0,9.0,1,,False,
ORD9284,2024-05-29,1386,260.96,Credit Card,Hyderabad,Delivered,2024-05-29 01:00:00,2024-05-29 05:00:00,2024-05-29 14:00:00,2024-05-30 14:00:00,Delhivery,TKT2931,Damaged Item,2024-04-10,2024-04-11 02:00:00,Closed,1.0,4.0,9.0,1,26.0,False,26.0
ORD9285,2024-02-18,2249,264.8,Credit Card,Delhi,Delivered,2024-02-18 03:00:00,2024-02-18 06:00:00,2024-02-18 16:00:00,2024-02-21 16:00:00,Ecom Express,,,,,,3.0,3.0,10.0,3,,False,
ORD9286,2024-06-05,3528,237.27,Credit Card,Delhi,Delivered,2024-06-05 06:00:00,2024-06-05 09:00:00,2024-06-05 14:00:00,2024-06-08 14:00:00,BlueDart,,,,,,6.0,3.0,5.0,3,,False,
ORD9287,2024-01-14,5503,128.32,Wallet,Bangalore,Delayed,2024-01-14 05:00:00,2024-01-14 08:00:00,2024-01-14 17:00:00,2024-01-20 17:00:00,Ecom Express,,,,,,5.0,3.0,9.0,6,,True,
ORD9288,2024-04-30,4528,294.72,Wallet,Bangalore,Delivered,2024-04-30 06:00:00,2024-04-30 09:00:00,2024-04-30 15:00:00,2024-05-03 15:00:00,Delhivery,TKT2148,Wrong Item,2024-04-18,2024-04-19 11:00:00,Closed,6.0,3.0,6.0,3,35.0,False,35.0
ORD9288,2024-04-30,4528,294.72,Wallet,Bangalore,Delivered,2024-04-30 06:00:00,2024-04-30 09:00:00,2024-04-30 15:00:00,2024-05-03 15:00:00,Delhivery,TKT2309,Refund,2024-03-09,2024-03-10 09:00:00,Closed,6.0,3.0,6.0,3,33.0,False,19.8
ORD9289,2024-03-20,1897,120.08,COD,Hyderabad,Delivered,2024-03-20 05:00:00,2024-03-20 06:00:00,2024-03-20 16:00:00,2024-03-21 16:00:00,Delhivery,,,,,,5.0,1.0,10.0,1,,False,
ORD9290,2024-03-19,1710,195.2,Credit Card,Bangalore,Delayed,2024-03-19 02:00:00,2024-03-19 06:00:00,2024-03-19 11:00:00,2024-03-25 11:00:00,Ecom Express,TKT1973,Wrong Item,2024-02-16,2024-02-16 23:00:00,Closed,2.0,4.0,5.0,6,23.0,True,23.0
ORD9291,2024-02-02,4695,56.71,Credit Card,Bangalore,Delivered,2024-02-02 02:00:00,2024-02-02 03:00:00,2024-02-02 11:00:00,2024-02-03 11:00:00,Ecom Express,,,,,,2.0,1.0,8.0,1,,False,
ORD9292,2024-06-27,3686,294.33,Wallet,Mumbai,Delivered,2024-06-27 02:00:00,2024-06-27 06:00:00,2024-06-27 11:00:00,2024-06-30 11:00:00,Ecom Express,TKT41,Damaged Item,2024-03-07,2024-03-07 03:00:00,Closed,2.0,4.0,5.0,3,3.0,False,3.0
ORD9293,2024-04-15,5512,214.16,Wallet,Hyderabad,Delivered,2024-04-15 03:00:00,2024-04-15 05:00:00,2024-04-15 07:00:00,2024-04-18 07:00:00,Delhivery,,,,,,3.0,2.0,2.0,3,,False,
ORD9294,2024-02-06,1415,228.48,Credit Card,Delhi,Delivered,2024-02-06 06:00:00,2024-02-06 08:00:00,2024-02-06 12:00:00,2024-02-09 12:00:00,BlueDart,TKT2268,Wrong Item,2024-04-22,2024-04-23 08:00:00,Closed,6.0,2.0,4.0,3,32.0,False,32.0
ORD9295,2024-01-16,2471,29.08,Credit Card,Bangalore,Delivered,2024-01-16 01:00:00,2024-01-16 04:00:00,2024-01-16 07:00:00,2024-01-18 07:00:00,Ecom Express,,,,,,1.0,3.0,3.0,2,,False,
ORD9296,2024-05-28,5180,231.39,UPI,Delhi,Delivered,2024-05-28 04:00:00,2024-05-28 06:00:00,2024-05-28 08:00:00,2024-05-30 08:00:00,Ecom Express,,,,,,4.0,2.0,2.0,2,,False,
ORD9297,2024-05-13,5262,234.67,Wallet,Bangalore,Delivered,2024-05-13 02:00:00,2024-05-13 03:00:00,2024-05-13 12:00:00,2024-05-14 12:00:00,BlueDart,,,,,,2.0,1.0,9.0,1,,False,
ORD9298,2024-01-02,3431,204.81,COD,Mumbai,Delivered,2024-01-02 06:00:00,2024-01-02 08:00:00,2024-01-02 18:00:00,2024-01-03 18:00:00,BlueDart,,,,,,6.0,2.0,10.0,1,,False,
ORD9299,2024-05-20,3515,94.65,COD,Hyderabad,Cancelled,2024-05-20 06:00:00,2024-05-20 08:00:00,2024-05-20 18:00:00,2024-05-21 18:00:00,Ecom Express,TKT2135,Damaged Item,2024-05-20,2024-05-21 10:00:00,Closed,6.0,2.0,10.0,1,34.0,False,34.0
ORD9300,2024-02-04,2095,152.01,Credit Card,Hyderabad,Delayed,2024-02-04 06:00:00,2024-02-04 09:00:00,2024-02-04 18:00:00,2024-02-09 18:00:00,Delhivery,,,,,,6.0,3.0,9.0,5,,True,
ORD9301,2024-02-23,1809,42.03,Wallet,Delhi,Delivered,2024-02-23 04:00:00,2024-02-23 06:00:00,2024-02-23 11:00:00,2024-02-26 11:00:00,Delhivery,,,,,,4.0,2.0,5.0,3,,False,
ORD9302,2024-06-26,4044,146.76,COD,Mumbai,Delivered,2024-06-26 05:00:00,2024-06-26 06:00:00,2024-06-26 08:00:00,2024-06-28 08:00:00,BlueDart,,,,,,5.0,1.0,2.0,2,,False,
ORD9303,2024-04-19,1992,80.71,Wallet,Delhi,Delivered,2024-04-19 04:00:00,2024-04-19 07:00:00,2024-04-19 11:00:00,2024-04-21 11:00:00,Ecom Express,,,,,,4.0,3.0,4.0,2,,False,
ORD9304,2024-02-10,2281,111.24,Credit Card,Mumbai,Delivered,2024-02-10 06:00:00,2024-02-10 09:00:00,2024-02-10 12:00:00,2024-02-13 12:00:00,BlueDart,,,,,,6.0,3.0,3.0,3,,False,
ORD9305,2024-05-22,5370,57.15,Credit Card,Bangalore,Cancelled,2024-05-22 01:00:00,2024-05-22 03:00:00,2024-05-22 05:00:00,2024-05-24 05:00:00,BlueDart,TKT476,Refund,2024-01-29,2024-01-29 05:00:00,Closed,1.0,2.0,2.0,2,5.0,False,3.0
ORD9305,2024-05-22,5370,57.15,Credit Card,Bangalore,Cancelled,2024-05-22 01:00:00,2024-05-22 03:00:00,2024-05-22 05:00:00,2024-05-24 05:00:00,BlueDart,TKT2841,Damaged Item,2024-05-04,2024-05-05 01:00:00,Closed,1.0,2.0,2.0,2,25.0,False,25.0
ORD9306,2024-04-26,2773,76.72,Credit Card,Bangalore,Cancelled,2024-04-26 06:00:00,2024-04-26 08:00:00,2024-04-26 15:00:00,2024-04-27 15:00:00,Ecom Express,,,,,,6.0,2.0,7.0,1,,False,
ORD9307,2024-03-21,4561,32.2,Wallet,Mumbai,Delivered,2024-03-21 05:00:00,2024-03-21 08:00:00,2024-03-21 13:00:00,2024-03-22 13:00:00,Delhivery,TKT2474,Late Delivery,2024-02-11,2024-02-11 21:00:00,Closed,5.0,3.0,5.0,1,21.0,False,14.7
ORD9308,2024-05-05,4816,276.77,COD,Bangalore,Delivered,2024-05-05 01:00:00,2024-05-05 03:00:00,2024-05-05 07:00:00,2024-05-07 07:00:00,Delhivery,,,,,,1.0,2.0,4.0,2,,False,
ORD9309,2024-01-24,2756,163.82,UPI,Hyderabad,Delayed,2024-01-24 04:00:00,2024-01-24 07:00:00,2024-01-24 15:00:00,2024-01-28 15:00:00,Delhivery,TKT1666,Late Delivery,2024-01-25,2024-01-25 23:00:00,Closed,4.0,3.0,8.0,4,23.0,True,16.099999999999998
ORD9310,2024-04-11,3373,125.06,COD,Mumbai,Delayed,2024-04-11 01:00:00,2024-04-11 04:00:00,2024-04-11 11:00:00,2024-04-16 11:00:00,BlueDart,,,,,,1.0,3.0,7.0,5,,True,
ORD9311,2024-04-23,3576,165.16,Wallet,Mumbai,Delivered,2024-04-23 02:00:00,2024-04-23 06:00:00,2024-04-23 09:00:00,2024-04-26 09:00:00,BlueDart,,,,,,2.0,4.0,3.0,3,,False,
ORD9312,2024-02-18,1891,192.21,COD,Delhi,Delivered,2024-02-18 02:00:00,2024-02-18 04:00:00,2024-02-18 13:00:00,2024-02-20 13:00:00,Ecom Express,,,,,,2.0,2.0,9.0,2,,False,
ORD9313,2024-02-29,5184,277.34,UPI,Mumbai,Delivered,2024-02-29 03:00:00,2024-02-29 05:00:00,2024-02-29 13:00:00,2024-03-01 13:00:00,BlueDart,TKT2615,Late Delivery,2024-02-23,2024-02-23 10:00:00,Closed,3.0,2.0,8.0,1,10.0,False,7.0
ORD9314,2024-06-16,1707,61.82,COD,Delhi,Delayed,2024-06-16 05:00:00,2024-06-16 06:00:00,2024-06-16 11:00:00,2024-06-20 11:00:00,Delhivery,,,,,,5.0,1.0,5.0,4,,True,
ORD9315,2024-02-24,3397,95.71,UPI,Mumbai,Delivered,2024-02-24 04:00:00,2024-02-24 06:00:00,2024-02-24 12:00:00,2024-02-25 12:00:00,BlueDart,,,,,,4.0,2.0,6.0,1,,False,
ORD9316,2024-01-20,5482,292.98,Wallet,Hyderabad,Delayed,2024-01-20 06:00:00,2024-01-20 08:00:00,2024-01-20 12:00:00,2024-01-26 12:00:00,Delhivery,TKT2673,Wrong Item,2024-04-28,2024-04-30 16:00:00,Closed,6.0,2.0,4.0,6,64.0,True,64.0
ORD9317,2024-01-14,3134,117.65,Credit Card,Hyderabad,Delivered,2024-01-14 04:00:00,2024-01-14 07:00:00,2024-01-14 11:00:00,2024-01-17 11:00:00,BlueDart,,,,,,4.0,3.0,4.0,3,,False,
ORD9318,2024-02-07,3354,16.54,UPI,Hyderabad,Delayed,2024-02-07 03:00:00,2024-02-07 06:00:00,2024-02-07 09:00:00,2024-02-13 09:00:00,BlueDart,TKT727,Damaged Item,2024-03-28,2024-03-28 11:00:00,Closed,3.0,3.0,3.0,6,11.0,True,11.0
ORD9319,2024-02-05,5535,52.82,Wallet,Delhi,Delivered,2024-02-05 04:00:00,2024-02-05 05:00:00,2024-02-05 15:00:00,2024-02-06 15:00:00,Delhivery,TKT2505,Damaged Item,2024-03-09,2024-03-10 11:00:00,Closed,4.0,1.0,10.0,1,35.0,False,35.0
ORD9320,2024-04-30,1976,17.64,Credit Card,Delhi,Delivered,2024-04-30 01:00:00,2024-04-30 03:00:00,2024-04-30 11:00:00,2024-05-02 11:00:00,BlueDart,,,,,,1.0,2.0,8.0,2,,False,
ORD9321,2024-03-17,1734,297.08,UPI,Bangalore,Delivered,2024-03-17 02:00:00,2024-03-17 06:00:00,2024-03-17 14:00:00,2024-03-20 14:00:00,Delhivery,,,,,,2.0,4.0,8.0,3,,False,
ORD9322,2024-04-08,3468,90.87,Credit Card,Delhi,Delivered,2024-04-08 06:00:00,2024-04-08 10:00:00,2024-04-08 19:00:00,2024-04-11 19:00:00,BlueDart,,,,,,6.0,4.0,9.0,3,,False,
ORD9323,2024-05-22,3540,277.83,COD,Delhi,Delivered,2024-05-22 02:00:00,2024-05-22 03:00:00,2024-05-22 06:00:00,2024-05-23 06:00:00,Ecom Express,,,,,,2.0,1.0,3.0,1,,False,
ORD9324,2024-02-05,1632,298.81,Wallet,Hyderabad,Delivered,2024-02-05 05:00:00,2024-02-05 06:00:00,2024-02-05 12:00:00,2024-02-08 12:00:00,BlueDart,,,,,,5.0,1.0,6.0,3,,False,
ORD9325,2024-05-05,5268,183.95,Wallet,Mumbai,Delivered,2024-05-05 03:00:00,2024-05-05 06:00:00,2024-05-05 13:00:00,2024-05-08 13:00:00,BlueDart,TKT2018,Damaged Item,2024-04-25,2024-04-27 11:00:00,Closed,3.0,3.0,7.0,3,59.0,False,59.0
ORD9326,2024-01-11,5099,19.63,Wallet,Delhi,Delivered,2024-01-11 03:00:00,2024-01-11 04:00:00,2024-01-11 12:00:00,2024-01-14 12:00:00,Delhivery,,,,,,3.0,1.0,8.0,3,,False,
ORD9327,2024-04-11,3901,33.66,Wallet,Bangalore,Delivered,2024-04-11 05:00:00,2024-04-11 06:00:00,2024-04-11 11:00:00,2024-04-12 11:00:00,Ecom Express,,,,,,5.0,1.0,5.0,1,,False,
ORD9328,2024-05-25,2663,149.66,UPI,Mumbai,Delivered,2024-05-25 02:00:00,2024-05-25 05:00:00,2024-05-25 12:00:00,2024-05-27 12:00:00,Delhivery,,,,,,2.0,3.0,7.0,2,,False,
ORD9329,2024-06-05,3015,127.79,COD,Delhi,Delivered,2024-06-05 02:00:00,2024-06-05 05:00:00,2024-06-05 13:00:00,2024-06-07 13:00:00,Delhivery,TKT987,Damaged Item,2024-03-08,2024-03-09 22:00:00,Closed,2.0,3.0,8.0,2,46.0,False,46.0
ORD9329,2024-06-05,3015,127.79,COD,Delhi,Delivered,2024-06-05 02:00:00,2024-06-05 05:00:00,2024-06-05 13:00:00,2024-06-07 13:00:00,Delhivery,TKT1632,Refund,2024-02-06,2024-02-07 12:00:00,Closed,2.0,3.0,8.0,2,36.0,False,21.599999999999998
ORD9330,2024-04-12,4181,185.79,Credit Card,Mumbai,Delivered,2024-04-12 03:00:00,2024-04-12 07:00:00,2024-04-12 10:00:00,2024-04-13 10:00:00,Delhivery,TKT1286,Refund,2024-06-08,2024-06-10 00:00:00,Closed,3.0,4.0,3.0,1,48.0,False,28.799999999999997
ORD9331,2024-04-02,5063,137.27,Wallet,Mumbai,Delivered,2024-04-02 01:00:00,2024-04-02 03:00:00,2024-04-02 08:00:00,2024-04-04 08:00:00,Delhivery,,,,,,1.0,2.0,5.0,2,,False,
ORD9332,2024-05-30,3630,280.88,Wallet,Mumbai,Delivered,2024-05-30 02:00:00,2024-05-30 05:00:00,2024-05-30 12:00:00,2024-06-01 12:00:00,Ecom Express,,,,,,2.0,3.0,7.0,2,,False,
ORD9333,2024-01-22,4872,165.07,UPI,Mumbai,Delivered,2024-01-22 06:00:00,2024-01-22 08:00:00,2024-01-22 17:00:00,2024-01-24 17:00:00,Delhivery,TKT2107,Damaged Item,2024-05-10,2024-05-12 09:00:00,Closed,6.0,2.0,9.0,2,57.0,False,57.0
ORD9334,2024-06-17,2054,211.18,UPI,Mumbai,Delivered,2024-06-17 04:00:00,2024-06-17 06:00:00,2024-06-17 16:00:00,2024-06-19 16:00:00,BlueDart,,,,,,4.0,2.0,10.0,2,,False,
ORD9335,2024-04-18,1380,269.98,UPI,Delhi,Delivered,2024-04-18 05:00:00,2024-04-18 09:00:00,2024-04-18 14:00:00,2024-04-20 14:00:00,Delhivery,,,,,,5.0,4.0,5.0,2,,False,
ORD9336,2024-01-27,4082,52.59,COD,Mumbai,Delivered,2024-01-27 02:00:00,2024-01-27 04:00:00,2024-01-27 09:00:00,2024-01-28 09:00:00,BlueDart,,,,,,2.0,2.0,5.0,1,,False,
ORD9337,2024-03-05,3391,76.62,Credit Card,Mumbai,Delivered,2024-03-05 01:00:00,2024-03-05 05:00:00,2024-03-05 12:00:00,2024-03-07 12:00:00,Ecom Express,,,,,,1.0,4.0,7.0,2,,False,
ORD9338,2024-06-14,2592,41.12,COD,Bangalore,Delivered,2024-06-14 06:00:00,2024-06-14 07:00:00,2024-06-14 12:00:00,2024-06-17 12:00:00,Delhivery,,,,,,6.0,1.0,5.0,3,,False,
ORD9339,2024-04-26,5261,50.5,Wallet,Bangalore,Delayed,2024-04-26 04:00:00,2024-04-26 06:00:00,2024-04-26 14:00:00,2024-05-01 14:00:00,BlueDart,,,,,,4.0,2.0,8.0,5,,True,
ORD9340,2024-04-01,3747,158.65,UPI,Mumbai,Delivered,2024-04-01 04:00:00,2024-04-01 07:00:00,2024-04-01 17:00:00,2024-04-03 17:00:00,Ecom Express,,,,,,4.0,3.0,10.0,2,,False,
ORD9341,2024-02-11,3389,103.14,Wallet,Delhi,Delivered,2024-02-11 02:00:00,2024-02-11 04:00:00,2024-02-11 07:00:00,2024-02-13 07:00:00,Delhivery,,,,,,2.0,2.0,3.0,2,,False,
ORD9342,2024-03-23,4553,132.72,Credit Card,Bangalore,Delivered,2024-03-23 02:00:00,2024-03-23 04:00:00,2024-03-23 07:00:00,2024-03-25 07:00:00,Delhivery,TKT482,Refund,2024-03-23,2024-03-25 17:00:00,Closed,2.0,2.0,3.0,2,65.0,False,39.0
ORD9343,2024-04-05,4027,294.92,Credit Card,Bangalore,Delivered,2024-04-05 02:00:00,2024-04-05 04:00:00,2024-04-05 06:00:00,2024-04-06 06:00:00,Delhivery,,,,,,2.0,2.0,2.0,1,,False,
ORD9344,2024-04-26,2207,55.44,COD,Mumbai,Delivered,2024-04-26 02:00:00,2024-04-26 05:00:00,2024-04-26 14:00:00,2024-04-29 14:00:00,Ecom Express,,,,,,2.0,3.0,9.0,3,,False,
ORD9345,2024-05-21,4853,166.84,COD,Delhi,Delayed,2024-05-21 02:00:00,2024-05-21 05:00:00,2024-05-21 12:00:00,2024-05-25 12:00:00,Ecom Express,,,,,,2.0,3.0,7.0,4,,True,
ORD9346,2024-05-05,1544,38.67,UPI,Hyderabad,Delayed,2024-05-05 02:00:00,2024-05-05 05:00:00,2024-05-05 15:00:00,2024-05-12 15:00:00,Delhivery,TKT1817,Damaged Item,2024-06-17,2024-06-18 12:00:00,Closed,2.0,3.0,10.0,7,36.0,True,36.0
ORD9347,2024-04-14,4081,102.36,UPI,Delhi,Delayed,2024-04-14 05:00:00,2024-04-14 08:00:00,2024-04-14 13:00:00,2024-04-19 13:00:00,Delhivery,,,,,,5.0,3.0,5.0,5,,True,
ORD9348,2024-03-15,4663,162.98,Wallet,Bangalore,Delayed,2024-03-15 01:00:00,2024-03-15 03:00:00,2024-03-15 10:00:00,2024-03-22 10:00:00,Ecom Express,TKT2778,Wrong Item,2024-02-08,2024-02-08 06:00:00,Closed,1.0,2.0,7.0,7,6.0,True,6.0
ORD9349,2024-02-01,3239,284.52,UPI,Bangalore,Delivered,2024-02-01 05:00:00,2024-02-01 06:00:00,2024-02-01 10:00:00,2024-02-02 10:00:00,Delhivery,,,,,,5.0,1.0,4.0,1,,False,
ORD9350,2024-03-23,3367,123.46,UPI,Bangalore,Delivered,2024-03-23 03:00:00,2024-03-23 04:00:00,2024-03-23 10:00:00,2024-03-25 10:00:00,Ecom Express,TKT2629,Damaged Item,2024-03-31,2024-04-01 13:00:00,Closed,3.0,1.0,6.0,2,37.0,False,37.0
ORD9351,2024-04-29,4773,28.82,Wallet,Bangalore,Delayed,2024-04-29 04:00:00,2024-04-29 07:00:00,2024-04-29 16:00:00,2024-05-04 16:00:00,Ecom Express,,,,,,4.0,3.0,9.0,5,,True,
ORD9352,2024-02-19,3627,122.57,Credit Card,Bangalore,Delayed,2024-02-19 01:00:00,2024-02-19 05:00:00,2024-02-19 08:00:00,2024-02-24 08:00:00,Ecom Express,,,,,,1.0,4.0,3.0,5,,True,
ORD9353,2024-03-02,4931,52.26,UPI,Mumbai,Delivered,2024-03-02 05:00:00,2024-03-02 06:00:00,2024-03-02 10:00:00,2024-03-05 10:00:00,Delhivery,,,,,,5.0,1.0,4.0,3,,False,
ORD9354,2024-04-30,3474,76.7,UPI,Mumbai,Delivered,2024-04-30 05:00:00,2024-04-30 08:00:00,2024-04-30 11:00:00,2024-05-01 11:00:00,BlueDart,,,,,,5.0,3.0,3.0,1,,False,
ORD9355,2024-03-10,4130,189.25,Wallet,Mumbai,Delayed,2024-03-10 03:00:00,2024-03-10 07:00:00,2024-03-10 13:00:00,2024-03-14 13:00:00,BlueDart,,,,,,3.0,4.0,6.0,4,,True,
ORD9356,2024-02-11,4507,29.55,Wallet,Bangalore,Delivered,2024-02-11 05:00:00,2024-02-11 09:00:00,2024-02-11 18:00:00,2024-02-14 18:00:00,Delhivery,,,,,,5.0,4.0,9.0,3,,False,
ORD9357,2024-05-30,1096,144.77,Wallet,Mumbai,Delivered,2024-05-30 04:00:00,2024-05-30 07:00:00,2024-05-30 13:00:00,2024-06-02 13:00:00,BlueDart,,,,,,4.0,3.0,6.0,3,,False,
ORD9358,2024-03-13,4858,186.74,Wallet,Bangalore,Delivered,2024-03-13 04:00:00,2024-03-13 06:00:00,2024-03-13 12:00:00,2024-03-16 12:00:00,BlueDart,,,,,,4.0,2.0,6.0,3,,False,
ORD9359,2024-03-16,3708,132.34,Wallet,Delhi,Delivered,2024-03-16 02:00:00,2024-03-16 06:00:00,2024-03-16 14:00:00,2024-03-17 14:00:00,Delhivery,,,,,,2.0,4.0,8.0,1,,False,
ORD9360,2024-05-21,4336,15.55,UPI,Hyderabad,Delivered,2024-05-21 05:00:00,2024-05-21 07:00:00,2024-05-21 14:00:00,2024-05-24 14:00:00,Ecom Express,TKT2492,Refund,2024-01-02,2024-01-02 16:00:00,Closed,5.0,2.0,7.0,3,16.0,False,9.6
ORD9361,2024-04-03,1456,295.8,COD,Delhi,Delayed,2024-04-03 02:00:00,2024-04-03 06:00:00,2024-04-03 12:00:00,2024-04-08 12:00:00,Ecom Express,,,,,,2.0,4.0,6.0,5,,True,
ORD9362,2024-03-31,5368,116.46,COD,Hyderabad,Delivered,2024-03-31 04:00:00,2024-03-31 08:00:00,2024-03-31 18:00:00,2024-04-03 18:00:00,Ecom Express,,,,,,4.0,4.0,10.0,3,,False,
ORD9363,2024-05-06,3987,235.79,COD,Mumbai,Delayed,2024-05-06 04:00:00,2024-05-06 08:00:00,2024-05-06 17:00:00,2024-05-10 17:00:00,BlueDart,TKT1128,Damaged Item,2024-06-16,2024-06-16 13:00:00,Closed,4.0,4.0,9.0,4,13.0,True,13.0
ORD9364,2024-05-04,5088,104.44,UPI,Hyderabad,Cancelled,2024-05-04 06:00:00,2024-05-04 10:00:00,2024-05-04 15:00:00,2024-05-05 15:00:00,BlueDart,TKT2951,Damaged Item,2024-05-04,2024-05-06 21:00:00,Closed,6.0,4.0,5.0,1,69.0,False,69.0
ORD9365,2024-01-31,4884,147.75,Credit Card,Delhi,Delayed,2024-01-31 03:00:00,2024-01-31 05:00:00,2024-01-31 12:00:00,2024-02-04 12:00:00,Delhivery,,,,,,3.0,2.0,7.0,4,,True,
